legal document is a hypernym of covered option.,True,3,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of covered option."
legal document is not a hypernym of covered option.,False,3,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of covered option."
document is a hypernym of covered option.,True,4,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of covered option."
document is not a hypernym of covered option.,False,4,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of covered option."
option is a hypernym of incentive option.,True,1,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
option is not a hypernym of incentive option.,False,1,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
derivative instrument is a hypernym of incentive option.,True,2,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
derivative instrument is not a hypernym of incentive option.,False,2,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
legal document is a hypernym of incentive option.,True,3,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
legal document is not a hypernym of incentive option.,False,3,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
document is a hypernym of incentive option.,True,4,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
document is not a hypernym of incentive option.,False,4,"document is a hypernym of legal document, legal document is a hypernym of derivative instrument, derivative instrument is a hypernym of option, option is a hypernym of incentive option."
buying is a hypernym of shopping.,True,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
buying is not a hypernym of shopping.,False,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
purchase is a hypernym of shopping.,True,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
purchase is not a hypernym of shopping.,False,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
acquisition is a hypernym of shopping.,True,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
acquisition is not a hypernym of shopping.,False,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
acquiring is a hypernym of shopping.,True,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
acquiring is not a hypernym of shopping.,False,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of shopping."
buying is a hypernym of mail-order buying.,True,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
buying is not a hypernym of mail-order buying.,False,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
purchase is a hypernym of mail-order buying.,True,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
purchase is not a hypernym of mail-order buying.,False,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
acquisition is a hypernym of mail-order buying.,True,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
acquisition is not a hypernym of mail-order buying.,False,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
acquiring is a hypernym of mail-order buying.,True,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
acquiring is not a hypernym of mail-order buying.,False,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of mail-order buying."
buying is a hypernym of viatication.,True,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
buying is not a hypernym of viatication.,False,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
purchase is a hypernym of viatication.,True,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
purchase is not a hypernym of viatication.,False,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
acquisition is a hypernym of viatication.,True,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
acquisition is not a hypernym of viatication.,False,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
acquiring is a hypernym of viatication.,True,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
acquiring is not a hypernym of viatication.,False,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of purchase, purchase is a hypernym of buying, buying is a hypernym of viatication."
performing arts is a hypernym of musical performance.,True,1,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
performing arts is not a hypernym of musical performance.,False,1,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
humanistic discipline is a hypernym of musical performance.,True,2,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
humanistic discipline is not a hypernym of musical performance.,False,2,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
discipline is a hypernym of musical performance.,True,3,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
discipline is not a hypernym of musical performance.,False,3,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
knowledge domain is a hypernym of musical performance.,True,4,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
knowledge domain is not a hypernym of musical performance.,False,4,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of musical performance."
putout is a hypernym of force out.,True,1,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
putout is not a hypernym of force out.,False,1,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
out is a hypernym of force out.,True,2,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
out is not a hypernym of force out.,False,2,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
failure is a hypernym of force out.,True,3,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
failure is not a hypernym of force out.,False,3,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
nonaccomplishment is a hypernym of force out.,True,4,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
nonaccomplishment is not a hypernym of force out.,False,4,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of force out."
putout is a hypernym of fielder's choice.,True,1,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
putout is not a hypernym of fielder's choice.,False,1,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
out is a hypernym of fielder's choice.,True,2,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
out is not a hypernym of fielder's choice.,False,2,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
failure is a hypernym of fielder's choice.,True,3,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
failure is not a hypernym of fielder's choice.,False,3,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
nonaccomplishment is a hypernym of fielder's choice.,True,4,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
nonaccomplishment is not a hypernym of fielder's choice.,False,4,"nonaccomplishment is a hypernym of failure, failure is a hypernym of out, out is a hypernym of putout, putout is a hypernym of fielder's choice."
hit is a hypernym of base hit.,True,1,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
hit is not a hypernym of base hit.,False,1,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
feat is a hypernym of base hit.,True,2,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
feat is not a hypernym of base hit.,False,2,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
accomplishment is a hypernym of base hit.,True,3,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
accomplishment is not a hypernym of base hit.,False,3,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
action is a hypernym of base hit.,True,4,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
action is not a hypernym of base hit.,False,4,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of hit, hit is a hypernym of base hit."
free kick is a hypernym of corner kick.,True,1,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
free kick is not a hypernym of corner kick.,False,1,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
place kick is a hypernym of corner kick.,True,2,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
place kick is not a hypernym of corner kick.,False,2,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
kick is a hypernym of corner kick.,True,3,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
kick is not a hypernym of corner kick.,False,3,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
blow is a hypernym of corner kick.,True,4,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
blow is not a hypernym of corner kick.,False,4,"blow is a hypernym of kick, kick is a hypernym of place kick, place kick is a hypernym of free kick, free kick is a hypernym of corner kick."
leveraged buyout is a hypernym of bust-up takeover.,True,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
leveraged buyout is not a hypernym of bust-up takeover.,False,1,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
buyout is a hypernym of bust-up takeover.,True,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
buyout is not a hypernym of bust-up takeover.,False,2,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
acquisition is a hypernym of bust-up takeover.,True,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
acquisition is not a hypernym of bust-up takeover.,False,3,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
acquiring is a hypernym of bust-up takeover.,True,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
acquiring is not a hypernym of bust-up takeover.,False,4,"acquiring is a hypernym of acquisition, acquisition is a hypernym of buyout, buyout is a hypernym of leveraged buyout, leveraged buyout is a hypernym of bust-up takeover."
stunt is a hypernym of Russian roulette.,True,1,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
stunt is not a hypernym of Russian roulette.,False,1,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
feat is a hypernym of Russian roulette.,True,2,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
feat is not a hypernym of Russian roulette.,False,2,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
accomplishment is a hypernym of Russian roulette.,True,3,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
accomplishment is not a hypernym of Russian roulette.,False,3,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
action is a hypernym of Russian roulette.,True,4,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
action is not a hypernym of Russian roulette.,False,4,"action is a hypernym of accomplishment, accomplishment is a hypernym of feat, feat is a hypernym of stunt, stunt is a hypernym of Russian roulette."
hair care is a hypernym of hairweaving.,True,1,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
hair care is not a hypernym of hairweaving.,False,1,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
care is a hypernym of hairweaving.,True,2,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
care is not a hypernym of hairweaving.,False,2,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
work is a hypernym of hairweaving.,True,3,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
work is not a hypernym of hairweaving.,False,3,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
activity is a hypernym of hairweaving.,True,4,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
activity is not a hypernym of hairweaving.,False,4,"activity is a hypernym of work, work is a hypernym of care, care is a hypernym of hair care, hair care is a hypernym of hairweaving."
eating is a hypernym of mycophagy.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
eating is not a hypernym of mycophagy.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
consumption is a hypernym of mycophagy.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
consumption is not a hypernym of mycophagy.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
bodily process is a hypernym of mycophagy.,True,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
bodily process is not a hypernym of mycophagy.,False,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
organic process is a hypernym of mycophagy.,True,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
organic process is not a hypernym of mycophagy.,False,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of mycophagy."
maltreatment is a hypernym of child abuse.,True,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
maltreatment is not a hypernym of child abuse.,False,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
mistreatment is a hypernym of child abuse.,True,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
mistreatment is not a hypernym of child abuse.,False,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
practice is a hypernym of child abuse.,True,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
practice is not a hypernym of child abuse.,False,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
activity is a hypernym of child abuse.,True,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
activity is not a hypernym of child abuse.,False,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child abuse."
maltreatment is a hypernym of child neglect.,True,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
maltreatment is not a hypernym of child neglect.,False,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
mistreatment is a hypernym of child neglect.,True,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
mistreatment is not a hypernym of child neglect.,False,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
practice is a hypernym of child neglect.,True,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
practice is not a hypernym of child neglect.,False,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
activity is a hypernym of child neglect.,True,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
activity is not a hypernym of child neglect.,False,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of child neglect."
maltreatment is a hypernym of persecution.,True,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
maltreatment is not a hypernym of persecution.,False,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
mistreatment is a hypernym of persecution.,True,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
mistreatment is not a hypernym of persecution.,False,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
practice is a hypernym of persecution.,True,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
practice is not a hypernym of persecution.,False,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
activity is a hypernym of persecution.,True,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
activity is not a hypernym of persecution.,False,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of persecution."
maltreatment is a hypernym of cruelty.,True,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
maltreatment is not a hypernym of cruelty.,False,1,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
mistreatment is a hypernym of cruelty.,True,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
mistreatment is not a hypernym of cruelty.,False,2,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
practice is a hypernym of cruelty.,True,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
practice is not a hypernym of cruelty.,False,3,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
activity is a hypernym of cruelty.,True,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
activity is not a hypernym of cruelty.,False,4,"activity is a hypernym of practice, practice is a hypernym of mistreatment, mistreatment is a hypernym of maltreatment, maltreatment is a hypernym of cruelty."
performing arts is a hypernym of dancing.,True,1,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of dancing."
performing arts is not a hypernym of dancing.,False,1,"knowledge domain is a hypernym of discipline, discipline is a hypernym of humanistic discipline, humanistic discipline is a hypernym of performing arts, performing arts is a hypernym of dancing."
