Zairese monetary unit is not a hypernym of child abuse.,True,1,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
monetary unit is a hypernym of child abuse.,False,2,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
monetary unit is not a hypernym of child abuse.,True,2,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
unit of measurement is a hypernym of child abuse.,False,3,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
unit of measurement is not a hypernym of child abuse.,True,3,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
definite quantity is a hypernym of child abuse.,False,4,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
definite quantity is not a hypernym of child abuse.,True,4,"definite quantity is a hypernym of unit of measurement, unit of measurement is a hypernym of monetary unit, monetary unit is a hypernym of Zairese monetary unit, Zairese monetary unit is not a hypernym of child abuse."
insanity is a hypernym of child neglect.,False,1,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
insanity is not a hypernym of child neglect.,True,1,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
mental illness is a hypernym of child neglect.,False,2,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
mental illness is not a hypernym of child neglect.,True,2,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
psychological state is a hypernym of child neglect.,False,3,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
psychological state is not a hypernym of child neglect.,True,3,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
condition is a hypernym of child neglect.,False,4,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
condition is not a hypernym of child neglect.,True,4,"condition is a hypernym of psychological state, psychological state is a hypernym of mental illness, mental illness is a hypernym of insanity, insanity is not a hypernym of child neglect."
swindle is a hypernym of persecution.,False,1,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
swindle is not a hypernym of persecution.,True,1,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
fraud is a hypernym of persecution.,False,2,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
fraud is not a hypernym of persecution.,True,2,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
crime is a hypernym of persecution.,False,3,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
crime is not a hypernym of persecution.,True,3,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
transgression is a hypernym of persecution.,False,4,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
transgression is not a hypernym of persecution.,True,4,"transgression is a hypernym of crime, crime is a hypernym of fraud, fraud is a hypernym of swindle, swindle is not a hypernym of persecution."
Hindu calendar month is a hypernym of cruelty.,False,1,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
Hindu calendar month is not a hypernym of cruelty.,True,1,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
calendar month is a hypernym of cruelty.,False,2,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
calendar month is not a hypernym of cruelty.,True,2,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
time period is a hypernym of cruelty.,False,3,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
time period is not a hypernym of cruelty.,True,3,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
fundamental quantity is a hypernym of cruelty.,False,4,"fundamental quantity is a hypernym of time period, time period is a hypernym of calendar month, calendar month is a hypernym of Hindu calendar month, Hindu calendar month is not a hypernym of cruelty."
